draw_idx,number,momentum,gap,markov,pattern,algebraic,lag1,lag2,hmmState,resonance,hit_in_5
346,33,0.0613,0.0000,0.2055,0.1500,0,0,0,0.5000,0,0
346,34,-0.2647,1.0000,0.2500,0.2190,0,0,1,0.5000,0,0
346,35,0.1238,0.2082,0.1930,0.1111,0,0,1,0.5000,0,1
346,36,-0.2721,1.0000,0.2973,0.2110,0,0,1,0.5000,0,1
346,37,0.1054,0.2276,0.2742,0.3667,0,0,0,0.5000,0,1
346,38,0.0760,0.2575,0.2286,0.3571,0,0,0,0.5000,0,1
346,39,0.0539,0.0000,0.2933,0.2778,0,1,0,0.5000,0,1
346,40,-0.2316,1.0000,0.2222,0.2131,0,0,0,0.5000,0,1
346,41,0.3652,0.3000,0.2439,0.3846,0,1,0,0.5000,0,1
346,42,0.0833,0.4981,0.2500,0.2432,0,1,0,0.5000,0,1
346,43,0.0907,0.0000,0.2615,0.2973,0,0,0,0.5000,0,1
346,44,-0.2537,0.7876,0.2754,0.2407,0,0,0,0.5000,0,1
346,45,-0.2463,1.0000,0.2687,0.2167,0,0,1,0.5000,0,1
346,46,-0.2390,1.0000,0.2000,0.2743,0,0,0,0.5000,0,0
346,47,-0.2316,1.0000,0.1429,0.2389,0,0,0,0.5000,0,0
346,48,0.1348,0.0000,0.2453,0.2667,0,1,0,0.5000,0,1
346,49,0.0650,0.5353,0.2329,0.1795,0,1,0,0.5000,0,1
348,1,0.1481,0.0000,0.1837,0.1786,0,1,0,0.5000,0,0
348,2,-0.2667,1.0000,0.2500,0.2381,0,1,0,0.5000,0,0
348,3,-0.2519,1.0000,0.2059,0.2952,0,0,0,0.5000,0,1
348,4,0.1074,0.4511,0.2623,0.1765,0,0,1,0.5000,0,0
348,5,0.0593,0.0000,0.3151,0.3226,0,0,1,0.5000,0,1
348,6,0.4519,0.2135,0.1897,0.1250,0,0,1,0.5000,0,1
348,7,0.0259,0.3071,0.3253,0.2308,0,0,1,0.5000,0,1
348,8,-0.2444,0.7358,0.2576,0.2500,0,0,1,0.5000,0,1
348,9,-0.2963,0.8977,0.3250,0.3222,0,0,0,0.5000,0,1
348,10,0.0704,0.2612,0.2394,0.2051,0,1,0,0.5000,0,1
348,11,0.0148,0.6367,0.2326,0.2500,0,1,1,0.5000,0,0
348,12,0.4037,0.0000,0.3000,0.1111,0,0,1,0.5000,0,1
348,13,0.4037,0.0000,0.1857,0.2222,0,0,0,0.5000,0,1
348,14,0.0889,0.2453,0.1818,0.2500,0,0,0,0.5000,0,1
348,15,0.1000,0.2331,0.1905,0.1951,0,0,0,0.5000,0,1
348,16,0.1037,0.2302,0.2419,0.1176,0,0,0,0.5000,0,0
348,17,0.0926,0.0000,0.2656,0.2059,0,0,1,0.5000,1,1
348,18,-0.3148,1.0000,0.4235,0.2653,0,0,1,0.5000,0,0
348,19,0.0630,0.5455,0.3562,0.3125,0,0,0,0.5000,0,1
348,20,0.0185,0.6340,0.3529,0.3721,0,0,0,0.5000,0,1
348,21,0.0815,0.5057,0.2059,0.1795,0,0,0,0.5000,0,1
348,22,-0.2185,0.6566,0.2373,0.2063,0,0,1,0.5000,0,1
348,23,-0.2815,1.0000,0.3421,0.2800,0,0,1,0.5000,0,0
348,24,0.4185,0.2500,0.2687,0.2308,0,0,0,0.5000,0,0
348,25,-0.2889,0.8684,0.2179,0.3214,0,1,1,0.5000,1,1
348,26,-0.2704,1.0000,0.2329,0.3053,0,1,1,0.5000,0,0
348,27,-0.2667,1.0000,0.2639,0.3100,0,0,0,0.5000,0,1
348,28,0.1000,0.4697,0.2063,0.1795,0,0,0,0.5000,0,0
348,29,-0.2630,1.0000,0.2676,0.2925,0,0,1,0.5000,0,0
348,30,-0.2741,0.8233,0.2838,0.2571,0,1,0,0.5000,0,0
348,31,0.0963,0.2360,0.2031,0.2683,0,0,1,0.5000,0,1
348,32,-0.2704,1.0000,0.2329,0.2449,0,0,0,0.5000,0,1
348,33,0.0593,0.0000,0.2055,0.1500,0,0,0,0.5000,0,0
348,34,-0.2630,1.0000,0.2535,0.2190,0,0,0,0.5000,0,1
348,35,0.1259,0.2083,0.1964,0.1143,0,0,0,0.5000,0,1
348,36,-0.2704,1.0000,0.2877,0.2110,0,1,0,0.5000,0,1
348,37,0.1037,0.2276,0.2742,0.3667,0,1,1,0.5000,0,1
348,38,0.0741,0.2575,0.2286,0.3571,0,1,1,0.5000,0,1
348,39,0.0556,0.0000,0.2973,0.2778,0,1,1,0.5000,0,1
348,40,-0.2333,1.0000,0.2222,0.2167,0,0,0,0.5000,0,0
348,41,0.3667,0.3008,0.2469,0.3846,0,0,0,0.5000,0,1
348,42,0.0852,0.4962,0.2537,0.2222,0,0,1,0.5000,0,1
348,43,0.0889,0.0000,0.2615,0.3056,0,0,1,0.5000,0,1
348,44,-0.2556,0.7876,0.2754,0.2453,0,0,0,0.5000,0,1
348,45,-0.2444,1.0000,0.2727,0.2167,0,0,1,0.5000,0,1
348,46,-0.2407,1.0000,0.2000,0.2793,0,0,0,0.5000,0,0
348,47,-0.2333,1.0000,0.1429,0.2432,0,0,0,0.5000,0,0
348,48,0.1370,0.0000,0.2500,0.2667,0,1,0,0.5000,0,1
348,49,0.0667,0.5358,0.2361,0.1842,0,0,0,0.5000,0,1
350,1,0.1505,0.0000,0.1875,0.1786,0,0,0,0.5000,0,1
350,2,-0.2649,1.0000,0.2535,0.2404,0,0,0,0.5000,0,1
350,3,-0.2537,1.0000,0.2059,0.2885,0,0,1,0.5000,0,1
350,4,0.1095,0.4470,0.2667,0.1765,0,0,1,0.5000,0,1
350,5,0.0609,0.0000,0.3194,0.3226,0,0,0,0.5000,0,1
350,6,0.4540,0.2121,0.1930,0.1250,0,0,0,0.5000,0,1
350,7,0.0274,0.3057,0.3293,0.2105,0,0,1,0.5000,0,1
350,8,-0.2425,0.7273,0.2462,0.2500,0,1,0,0.5000,0,1
350,9,-0.2985,0.8977,0.3250,0.3222,0,1,0,0.5000,0,0
350,10,0.0721,0.2654,0.2429,0.2051,0,0,0,0.5000,0,1
350,11,0.0199,0.6434,0.2262,0.2558,0,0,0,0.5000,0,1
350,12,0.4055,0.0000,0.2899,0.1111,0,1,0,0.5000,0,1
350,13,0.4017,0.0000,0.1857,0.2222,0,1,1,0.5000,0,0
350,14,0.0871,0.2453,0.1818,0.2500,0,0,1,0.5000,0,1
350,15,0.0983,0.2331,0.1905,0.2000,0,1,0,0.5000,0,1
350,16,0.1020,0.2302,0.2419,0.1176,0,0,1,0.5000,0,0
350,17,0.0945,0.0000,0.2698,0.2059,0,0,0,0.5000,1,1
350,18,-0.3134,1.0000,0.4286,0.2653,0,0,0,0.5000,0,1
350,19,0.0609,0.5455,0.3562,0.3125,0,0,1,0.5000,0,1
350,20,0.0162,0.6340,0.3529,0.3721,0,1,1,0.5000,0,1
350,21,0.0796,0.5057,0.2059,0.1795,0,1,0,0.5000,0,1
350,22,-0.2164,0.6477,0.2241,0.2063,0,1,0,0.5000,0,1
350,23,-0.2799,1.0000,0.3467,0.2800,0,0,0,0.5000,0,1
350,24,0.4167,0.2500,0.2687,0.2308,0,0,0,0.5000,0,0
350,25,-0.2836,0.8523,0.1974,0.3214,0,1,1,0.5000,1,1
350,26,-0.2649,1.0000,0.2113,0.3053,0,1,0,0.5000,0,1
350,27,-0.2687,1.0000,0.2639,0.3030,0,0,1,0.5000,0,1
350,28,0.0983,0.4697,0.2063,0.1795,0,0,1,0.5000,0,0
350,29,-0.2612,1.0000,0.2714,0.2925,0,0,1,0.5000,0,1
350,30,-0.2724,0.8182,0.2877,0.2571,0,1,0,0.5000,0,1
350,31,0.0983,0.2375,0.2063,0.2750,0,0,0,0.5000,0,1
350,32,-0.2724,1.0000,0.2329,0.2500,0,0,0,0.5000,0,1
350,33,0.0572,0.0000,0.2055,0.1500,0,0,0,0.5000,0,0
350,34,-0.2649,1.0000,0.2535,0.2190,0,1,1,0.5000,0,1
350,35,0.1244,0.2083,0.1964,0.1143,0,0,0,0.5000,0,1
350,36,-0.2687,1.0000,0.2917,0.2110,0,1,1,0.5000,0,1
350,37,0.1095,0.2243,0.2667,0.3667,0,0,0,0.5000,0,1
350,38,0.0796,0.2567,0.2206,0.3571,0,0,0,0.5000,0,1
350,39,0.0609,0.0000,0.2778,0.2778,0,1,0,0.5000,0,1
350,40,-0.2351,1.0000,0.2222,0.2203,0,0,0,0.5000,0,0
350,41,0.3644,0.3008,0.2469,0.3846,0,1,0,0.5000,0,1
350,42,0.0871,0.4924,0.2576,0.2222,0,0,1,0.5000,0,1
350,43,0.0908,0.0000,0.2656,0.3056,0,0,1,0.5000,0,1
350,44,-0.2575,0.7876,0.2754,0.2500,0,0,0,0.5000,0,0
350,45,-0.2425,1.0000,0.2769,0.2167,0,0,0,0.5000,0,1
350,46,-0.2425,1.0000,0.2000,0.2844,0,0,0,0.5000,0,0
350,47,-0.2351,1.0000,0.1429,0.2477,0,0,0,0.5000,0,0
350,48,0.1393,0.0000,0.2549,0.2667,0,0,0,0.5000,0,1
350,49,0.0647,0.5358,0.2361,0.1842,0,1,0,0.5000,0,1
352,1,0.1491,0.0000,0.1875,0.1786,0,0,0,0.5000,0,1
352,2,-0.2669,1.0000,0.2535,0.2451,0,0,0,0.5000,0,1
352,3,-0.2519,1.0000,0.2090,0.2885,0,0,1,0.5000,0,1
352,4,0.1115,0.4640,0.2712,0.1818,0,0,0,0.5000,0,1
352,5,0.0589,0.0000,0.3194,0.3226,0,0,0,0.5000,0,1
352,6,0.4524,0.2121,0.1930,0.1250,0,1,0,0.5000,0,1
352,7,0.0288,0.3077,0.3333,0.2162,0,0,0,0.5000,0,1
352,8,-0.2406,0.7326,0.2500,0.2522,0,0,0,0.5000,0,1
352,9,-0.2970,0.8966,0.3291,0.3222,0,0,1,0.5000,0,1
352,10,0.0702,0.2654,0.2429,0.2051,0,0,0,0.5000,0,1
352,11,0.0175,0.6434,0.2262,0.2558,0,0,0,0.5000,0,1
352,12,0.4073,0.0000,0.2941,0.1111,0,0,1,0.5000,0,1
352,13,0.4073,0.0000,0.1618,0.2222,0,1,0,0.5000,0,1
352,14,0.0890,0.2433,0.1846,0.2326,0,0,1,0.5000,0,1
352,15,0.1003,0.2355,0.1935,0.2000,0,0,0,0.5000,0,1
352,16,0.1040,0.2273,0.2295,0.1176,0,1,0,0.5000,0,1
352,17,0.0927,0.0000,0.2698,0.1818,0,1,1,0.5000,1,1
352,18,-0.3158,1.0000,0.4286,0.2708,0,0,0,0.5000,0,1
352,19,0.0627,0.5420,0.3611,0.3125,0,0,1,0.5000,0,1
352,20,0.0213,0.6332,0.3494,0.3810,0,0,0,0.5000,0,1
352,21,0.0815,0.5077,0.2090,0.1842,0,0,0,0.5000,0,1
352,22,-0.2143,0.6563,0.2281,0.2080,0,0,0,0.5000,0,1
352,23,-0.2820,1.0000,0.3467,0.2800,0,1,1,0.5000,0,1
352,24,0.4148,0.2500,0.2687,0.2308,0,1,0,0.5000,0,0
352,25,-0.2782,0.8555,0.1892,0.3214,0,0,0,0.5000,1,1
352,26,-0.2632,1.0000,0.2143,0.3053,0,0,1,0.5000,0,1
352,27,-0.2669,1.0000,0.2676,0.3030,0,0,0,0.5000,0,1
352,28,0.1003,0.4747,0.2097,0.1842,0,0,0,0.5000,0,1
352,29,-0.2594,1.0000,0.2609,0.2925,0,1,1,0.5000,0,1
352,30,-0.2707,0.8694,0.2917,0.2596,0,0,0,0.5000,0,1
352,31,0.0965,0.2375,0.2063,0.2750,0,0,0,0.5000,0,1
352,32,-0.2744,1.0000,0.2329,0.2553,0,0,0,0.5000,0,1
352,33,0.0551,0.0000,0.2055,0.1500,0,0,0,0.5000,0,0
352,34,-0.2594,1.0000,0.2464,0.2190,0,0,0,0.5000,0,1
352,35,0.1228,0.2083,0.1964,0.1176,0,1,0,0.5000,0,1
352,36,-0.2632,1.0000,0.2857,0.2110,0,0,1,0.5000,0,1
352,37,0.1078,0.2243,0.2667,0.3667,0,0,1,0.5000,0,1
352,38,0.0777,0.2567,0.2206,0.3571,0,0,0,0.5000,0,1
352,39,0.0627,0.0000,0.2817,0.2778,0,0,0,0.5000,0,1
352,40,-0.2368,1.0000,0.2222,0.2241,0,0,0,0.5000,0,0
352,41,0.3659,0.3050,0.2500,0.3846,0,0,0,0.5000,0,1
352,42,0.0890,0.5020,0.2615,0.2286,0,0,0,0.5000,0,1
352,43,0.0927,0.0000,0.2698,0.3056,0,0,0,0.5000,0,1
352,44,-0.2594,0.7876,0.2754,0.2549,0,0,0,0.5000,0,0
352,45,-0.2444,1.0000,0.2769,0.2203,0,0,0,0.5000,0,1
352,46,-0.2444,1.0000,0.2000,0.2897,0,0,0,0.5000,0,0
352,47,-0.2368,1.0000,0.1429,0.2523,0,0,0,0.5000,0,0
352,48,0.1378,0.0000,0.2549,0.2667,0,0,0,0.5000,0,1
352,49,0.0664,0.5469,0.2394,0.1892,0,0,0,0.5000,0,1
354,1,0.1477,0.0000,0.1875,0.1786,0,0,0,0.5000,0,0
354,2,-0.2689,1.0000,0.2535,0.2500,0,0,0,0.5000,0,0
354,3,-0.2500,1.0000,0.1970,0.2885,0,1,0,0.5000,0,1
354,4,0.1098,0.4640,0.2712,0.1818,0,0,0,0.5000,0,1
354,5,0.0568,0.0000,0.3194,0.3226,0,0,0,0.5000,0,1
354,6,0.4545,0.2148,0.1964,0.1250,0,0,0,0.5000,0,1
354,7,0.0265,0.3077,0.3333,0.2162,0,0,0,0.5000,0,1
354,8,-0.2424,0.7326,0.2500,0.2478,0,0,0,0.5000,0,1
354,9,-0.2955,0.8885,0.3205,0.3222,0,1,0,0.5000,0,1
354,10,0.0682,0.2654,0.2429,0.2051,0,0,0,0.5000,0,0
354,11,0.0152,0.6434,0.2262,0.2558,0,0,0,0.5000,0,1
354,12,0.4091,0.0000,0.2836,0.1111,0,1,1,0.5000,0,1
354,13,0.4091,0.0000,0.1642,0.2222,0,0,0,0.5000,0,1
354,14,0.0909,0.2405,0.1719,0.2326,0,1,0,0.5000,0,1
354,15,0.0985,0.2355,0.1935,0.2000,0,0,0,0.5000,0,1
354,16,0.1061,0.2269,0.2333,0.1176,0,0,0,0.5000,0,1
354,17,0.0985,0.0000,0.2459,0.1818,0,1,1,0.5000,1,1
354,18,-0.3182,1.0000,0.4286,0.2632,0,0,1,0.5000,0,1
354,19,0.0644,0.5364,0.3521,0.3125,0,1,0,0.5000,0,1
354,20,0.0189,0.6332,0.3494,0.3810,0,0,0,0.5000,0,1
354,21,0.0795,0.5077,0.2090,0.1842,0,0,1,0.5000,0,1
354,22,-0.2159,0.6563,0.2281,0.2114,0,0,0,0.5000,0,1
354,23,-0.2765,1.0000,0.3288,0.2800,0,1,0,0.5000,0,1
354,24,0.4167,0.2510,0.2727,0.2308,0,0,0,0.5000,0,1
354,25,-0.2803,0.8555,0.1892,0.3293,0,0,0,0.5000,1,1
354,26,-0.2614,1.0000,0.2029,0.3053,0,1,0,0.5000,0,1
354,27,-0.2689,1.0000,0.2676,0.2990,0,0,0,0.5000,0,1
354,28,0.0985,0.4747,0.2097,0.1842,0,0,0,0.5000,0,1
354,29,-0.2538,1.0000,0.2388,0.2925,0,1,0,0.5000,0,1
354,30,-0.2727,0.8694,0.2917,0.2647,0,0,0,0.5000,0,1
354,31,0.0947,0.2375,0.2063,0.2750,0,0,1,0.5000,0,1
354,32,-0.2765,1.0000,0.2329,0.2609,0,0,0,0.5000,0,0
354,33,0.0530,0.0000,0.2055,0.1538,0,0,1,0.5000,0,0
354,34,-0.2614,1.0000,0.2464,0.2115,0,0,1,0.5000,0,1
354,35,0.1250,0.2069,0.2000,0.1176,0,0,1,0.5000,0,1
354,36,-0.2614,1.0000,0.2754,0.2110,0,1,0,0.5000,0,1
354,37,0.1098,0.2214,0.2542,0.3667,0,1,0,0.5000,0,1
354,38,0.0758,0.2567,0.2206,0.3571,0,0,1,0.5000,0,1
354,39,0.0606,0.0000,0.2817,0.2778,0,0,0,0.5000,0,1
354,40,-0.2386,1.0000,0.2222,0.2281,0,0,0,0.5000,0,0
354,41,0.3636,0.3050,0.2500,0.3846,0,0,0,0.5000,0,1
354,42,0.0871,0.5020,0.2615,0.2286,0,0,0,0.5000,0,1
354,43,0.0909,0.0000,0.2698,0.3056,0,0,0,0.5000,0,1
354,44,-0.2614,0.7876,0.2754,0.2475,0,0,1,0.5000,0,0
354,45,-0.2462,1.0000,0.2769,0.2241,0,0,0,0.5000,0,1
354,46,-0.2462,1.0000,0.2000,0.2952,0,0,0,0.5000,0,0
354,47,-0.2386,1.0000,0.1429,0.2571,0,0,0,0.5000,0,0
354,48,0.1364,0.0000,0.2549,0.2759,0,0,1,0.5000,0,0
354,49,0.0644,0.5469,0.2394,0.1892,0,0,0,0.5000,0,1
356,1,0.1463,0.0000,0.1875,0.1852,0,1,0,0.5000,0,0
356,2,-0.2710,1.0000,0.2535,0.2551,0,0,0,0.5000,0,0
356,3,-0.2481,1.0000,0.2000,0.2913,0,0,0,0.5000,0,1
356,4,0.1081,0.4640,0.2712,0.1818,0,0,0,0.5000,0,1
356,5,0.0547,0.0000,0.3194,0.3226,0,0,0,0.5000,0,0
356,6,0.4529,0.2148,0.1964,0.1250,0,0,0,0.5000,0,1
356,7,0.0242,0.3077,0.3333,0.2162,0,1,1,0.5000,0,1
356,8,-0.2443,0.7326,0.2500,0.2478,0,1,1,0.5000,0,0
356,9,-0.2939,0.8837,0.3247,0.3222,0,1,1,0.5000,0,1
356,10,0.0662,0.2654,0.2429,0.1842,0,1,0,0.5000,0,0
356,11,0.0127,0.6434,0.2262,0.2558,0,0,1,0.5000,0,0
356,12,0.4148,0.0000,0.2769,0.1111,0,0,0,0.5000,0,1
356,13,0.4071,0.0000,0.1642,0.2222,0,0,0,0.5000,0,1
356,14,0.0929,0.2403,0.1746,0.2326,0,0,0,0.5000,0,1
356,15,0.0967,0.2355,0.1935,0.2000,0,0,1,0.5000,0,0
356,16,0.1043,0.2269,0.2333,0.1176,0,1,1,0.5000,0,1
356,17,0.1043,0.0000,0.2373,0.1818,0,0,1,0.5000,1,1
356,18,-0.3168,1.0000,0.4217,0.2632,0,1,1,0.5000,0,1
356,19,0.0662,0.5391,0.3571,0.3226,0,0,0,0.5000,0,1
356,20,0.0165,0.6332,0.3494,0.3810,0,1,1,0.5000,0,1
356,21,0.0814,0.5039,0.2121,0.1842,0,0,1,0.5000,0,1
356,22,-0.2176,0.6563,0.2281,0.2066,0,0,0,0.5000,0,0
356,23,-0.2748,1.0000,0.3333,0.2828,0,0,0,0.5000,0,1
356,24,0.4148,0.2510,0.2727,0.2308,0,0,1,0.5000,0,1
356,25,-0.2824,0.8555,0.1892,0.3250,0,0,0,0.5000,1,1
356,26,-0.2595,1.0000,0.2059,0.3053,0,0,1,0.5000,0,1
356,27,-0.2710,1.0000,0.2676,0.2990,0,1,1,0.5000,0,1
356,28,0.0967,0.4747,0.2097,0.1842,0,0,0,0.5000,0,1
356,29,-0.2519,1.0000,0.2424,0.2857,0,0,0,0.5000,0,1
356,30,-0.2748,0.8694,0.2917,0.2700,0,0,0,0.5000,0,0
356,31,0.0967,0.2430,0.2097,0.2821,0,0,0,0.5000,0,1
356,32,-0.2786,1.0000,0.2329,0.2667,0,0,0,0.5000,0,0
356,33,0.0547,0.0000,0.2083,0.1538,0,0,0,0.5000,0,1
356,34,-0.2595,1.0000,0.2500,0.2115,0,0,0,0.5000,0,1
356,35,0.1272,0.2054,0.2037,0.1212,0,0,0,0.5000,0,1
356,36,-0.2595,1.0000,0.2794,0.2130,0,0,0,0.5000,0,1
356,37,0.1120,0.2308,0.2586,0.3667,0,0,0,0.5000,0,1
356,38,0.0776,0.2568,0.2239,0.3659,0,0,0,0.5000,0,1
356,39,0.0585,0.0000,0.2817,0.2857,0,0,1,0.5000,0,0
356,40,-0.2405,1.0000,0.2222,0.2321,0,0,0,0.5000,0,0
356,41,0.3613,0.3050,0.2500,0.3846,0,0,1,0.5000,0,0
356,42,0.0852,0.5020,0.2615,0.2286,0,0,0,0.5000,0,1
356,43,0.0891,0.0000,0.2698,0.3056,0,0,0,0.5000,0,1
356,44,-0.2595,0.7821,0.2794,0.2475,0,0,1,0.5000,0,1
356,45,-0.2481,1.0000,0.2769,0.2281,0,0,0,0.5000,0,0
356,46,-0.2481,1.0000,0.2000,0.3010,0,0,0,0.5000,0,0
356,47,-0.2405,1.0000,0.1429,0.2500,0,0,1,0.5000,0,0
356,48,0.1387,0.0000,0.2600,0.2759,0,0,1,0.5000,0,1
356,49,0.0623,0.5469,0.2394,0.1892,0,0,0,0.5000,0,0
358,1,0.1487,0.0000,0.1915,0.1852,0,0,0,0.5000,0,1
358,2,-0.2731,1.0000,0.2535,0.2474,0,0,1,0.5000,0,0
358,3,-0.2500,1.0000,0.2000,0.2970,0,0,0,0.5000,0,1
358,4,0.1064,0.4640,0.2712,0.1818,0,0,0,0.5000,0,0
358,5,0.0526,0.0000,0.3194,0.3226,0,0,0,0.5000,0,0
358,6,0.4513,0.2148,0.1964,0.1250,0,0,0,0.5000,0,0
358,7,0.0295,0.3023,0.3165,0.2162,0,1,0,0.5000,0,1
358,8,-0.2385,0.7349,0.2419,0.2478,0,0,0,0.5000,0,1
358,9,-0.2885,0.8740,0.3200,0.3222,0,0,0,0.5000,0,1
358,10,0.0679,0.2636,0.2464,0.1892,0,1,0,0.5000,0,1
358,11,0.0141,0.6406,0.2289,0.2558,0,0,1,0.5000,0,1
358,12,0.4128,0.0000,0.2769,0.1111,0,0,0,0.5000,0,1
358,13,0.4051,0.0000,0.1642,0.2222,0,0,1,0.5000,0,0
358,14,0.0910,0.2403,0.1746,0.2326,0,1,1,0.5000,0,1
358,15,0.0987,0.2362,0.1967,0.2051,0,0,0,0.5000,0,1
358,16,0.1103,0.2218,0.2241,0.1176,0,0,1,0.5000,0,1
358,17,0.1064,0.0000,0.2414,0.1818,0,0,0,0.5000,1,1
358,18,-0.3115,1.0000,0.4198,0.2632,0,0,1,0.5000,0,1
358,19,0.0641,0.5391,0.3571,0.3226,0,0,1,0.5000,0,1
358,20,0.0218,0.6226,0.3333,0.3810,0,1,0,0.5000,0,1
358,21,0.0833,0.4981,0.2000,0.1842,0,1,0,0.5000,0,1
358,22,-0.2192,0.6563,0.2281,0.2066,0,1,0,0.5000,0,0
358,23,-0.2769,1.0000,0.3333,0.2784,0,0,0,0.5000,0,1
358,24,0.4167,0.2481,0.2615,0.2500,0,1,0,0.5000,0,1
358,25,-0.2846,0.8555,0.1892,0.3250,0,1,0,0.5000,1,0
358,26,-0.2577,1.0000,0.2090,0.3053,0,0,0,0.5000,0,1
358,27,-0.2654,1.0000,0.2464,0.2990,0,1,1,0.5000,0,1
358,28,0.0949,0.4747,0.2097,0.1842,0,1,0,0.5000,0,0
358,29,-0.2538,1.0000,0.2424,0.2857,0,1,0,0.5000,0,1
358,30,-0.2769,0.8694,0.2917,0.2755,0,0,0,0.5000,0,0
358,31,0.0949,0.2430,0.2097,0.2821,0,0,0,0.5000,0,1
358,32,-0.2808,1.0000,0.2329,0.2584,0,0,1,0.5000,0,0
358,33,0.0526,0.0000,0.2083,0.1579,0,1,0,0.5000,0,1
358,34,-0.2615,1.0000,0.2500,0.2115,0,1,1,0.5000,0,1
358,35,0.1256,0.2054,0.2037,0.1212,0,1,1,0.5000,0,1
358,36,-0.2615,1.0000,0.2794,0.2170,0,0,0,0.5000,0,1
358,37,0.1103,0.2308,0.2586,0.3667,0,0,0,0.5000,0,1
358,38,0.0756,0.2568,0.2239,0.3659,0,0,1,0.5000,0,1
358,39,0.0603,0.0000,0.2857,0.2857,0,0,1,0.5000,0,1
358,40,-0.2423,1.0000,0.2222,0.2252,0,0,1,0.5000,0,0
358,41,0.3628,0.3035,0.2532,0.3846,0,0,1,0.5000,0,1
358,42,0.0833,0.5020,0.2615,0.2286,0,0,0,0.5000,0,0
358,43,0.0872,0.0000,0.2698,0.3056,0,0,0,0.5000,0,0
358,44,-0.2577,0.7795,0.2836,0.2475,0,0,0,0.5000,0,1
358,45,-0.2500,1.0000,0.2769,0.2321,0,0,0,0.5000,0,0
358,46,-0.2500,1.0000,0.2000,0.2970,0,0,0,0.5000,0,0
358,47,-0.2385,1.0000,0.1290,0.2500,0,1,1,0.5000,0,1
358,48,0.1410,0.0000,0.2653,0.2759,0,0,0,0.5000,0,1
358,49,0.0603,0.5469,0.2394,0.1892,0,0,1,0.5000,0,0
360,1,0.1473,0.0000,0.1915,0.1852,0,0,0,0.5000,0,1
360,2,-0.2713,1.0000,0.2429,0.2474,0,1,0,0.5000,0,1
360,3,-0.2519,1.0000,0.2000,0.2929,0,0,0,0.5000,0,0
360,4,0.1047,0.4640,0.2712,0.1818,0,0,0,0.5000,0,0
360,5,0.0504,0.0000,0.3194,0.3226,0,0,0,0.5000,0,0
360,6,0.4496,0.2148,0.1964,0.1250,0,1,0,0.5000,0,0
360,7,0.0310,0.3056,0.3205,0.2162,0,0,0,0.5000,0,1
360,8,-0.2403,0.7349,0.2419,0.2523,0,0,0,0.5000,0,1
360,9,-0.2907,0.8740,0.3200,0.3222,0,1,0,0.5000,0,1
360,10,0.0698,0.2669,0.2500,0.1892,0,0,0,0.5000,0,1
360,11,0.0155,0.6403,0.2317,0.2381,0,0,0,0.5000,0,1
360,12,0.4109,0.0000,0.2769,0.1111,0,0,1,0.5000,0,1
360,13,0.4070,0.0000,0.1667,0.2222,0,0,0,0.5000,0,1
360,14,0.0969,0.2353,0.1639,0.2326,0,0,1,0.5000,0,1
360,15,0.0969,0.2362,0.1967,0.2051,0,0,0,0.5000,0,1
360,16,0.1124,0.2188,0.2105,0.1176,0,1,0,0.5000,0,1
360,17,0.1047,0.0000,0.2414,0.1818,0,0,0,0.5000,1,1
360,18,-0.3101,1.0000,0.4250,0.2632,0,0,0,0.5000,0,1
360,19,0.0659,0.5375,0.3623,0.3000,0,0,0,0.5000,0,1
360,20,0.0233,0.6270,0.3375,0.3902,0,0,0,0.5000,0,1
360,21,0.0853,0.4961,0.2031,0.1622,0,0,1,0.5000,0,1
360,22,-0.2171,0.6496,0.2321,0.2066,0,1,0,0.5000,0,1
360,23,-0.2791,1.0000,0.3333,0.2784,0,1,1,0.5000,0,0
360,24,0.4186,0.2490,0.2656,0.2500,0,0,0,0.5000,0,1
360,25,-0.2829,0.8606,0.1918,0.3291,0,0,0,0.5000,1,1
360,26,-0.2597,1.0000,0.2090,0.3118,0,0,0,0.5000,0,1
360,27,-0.2597,1.0000,0.2388,0.2990,0,0,0,0.5000,0,1
360,28,0.0969,0.4918,0.2131,0.1892,0,0,0,0.5000,0,1
360,29,-0.2519,1.0000,0.2462,0.2857,0,1,0,0.5000,0,1
360,30,-0.2791,0.8694,0.2917,0.2813,0,0,0,0.5000,0,0
360,31,0.0930,0.2430,0.2097,0.2821,0,0,0,0.5000,0,1
360,32,-0.2791,1.0000,0.2361,0.2584,0,0,1,0.5000,0,1
360,33,0.0543,0.0000,0.2113,0.1579,0,0,0,0.5000,0,1
360,34,-0.2558,1.0000,0.2424,0.2115,0,0,1,0.5000,0,1
360,35,0.1318,0.1992,0.1731,0.1212,0,1,0,0.5000,0,1
360,36,-0.2636,1.0000,0.2794,0.2115,0,0,0,0.5000,0,0
360,37,0.1085,0.2308,0.2586,0.3667,0,0,0,0.5000,0,0
360,38,0.0775,0.2549,0.2273,0.3500,0,0,1,0.5000,0,1
360,39,0.0620,0.0000,0.2899,0.2857,0,0,0,0.5000,0,1
360,40,-0.2403,1.0000,0.2258,0.2252,0,0,1,0.5000,0,1
360,41,0.3643,0.3056,0.2564,0.3846,0,0,0,0.5000,0,1
360,42,0.0814,0.5020,0.2615,0.2286,0,1,0,0.5000,0,0
360,43,0.0853,0.0000,0.2698,0.3056,0,0,0,0.5000,0,0
